2024-08-28 22:41:19.618789 UTC, 2024/08/28 19:41:19.646, 0, 0, 1075, 715, 36.08
2024/08/28 19:41:19.649, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.651, 0, 0, 405, 715, 33.05
2024/08/28 19:41:19.653, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.672360 UTC, 2024/08/28 19:41:19.699, 0, 0, 1075, 715, 36.58
2024/08/28 19:41:19.701, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.703, 0, 0, 405, 715, 33.05
2024/08/28 19:41:19.706, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.723270 UTC, 2024/08/28 19:41:19.749, 0, 0, 1075, 715, 36.58
2024/08/28 19:41:19.753, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.755, 0, 0, 405, 715, 33.56
2024/08/28 19:41:19.758, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.775263 UTC, 2024/08/28 19:41:19.801, 0, 0, 1075, 715, 36.58
2024/08/28 19:41:19.803, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.805, 0, 0, 405, 715, 33.05
2024/08/28 19:41:19.807, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.824117 UTC, 2024/08/28 19:41:19.849, 0, 0, 1075, 715, 36.58
2024/08/28 19:41:19.853, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.855, 0, 0, 405, 715, 33.56
2024/08/28 19:41:19.858, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.874802 UTC, 2024/08/28 19:41:19.900, 0, 0, 1075, 715, 36.58
2024/08/28 19:41:19.902, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.904, 0, 0, 405, 715, 33.05
2024/08/28 19:41:19.906, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.923867 UTC, 2024/08/28 19:41:19.949, 0, 0, 405, 715, 35.06
2024/08/28 19:41:19.953, 0, 0, 405, 715, 32.03
2024/08/28 19:41:19.955, 0, 0, 405, 715, 33.05
2024/08/28 19:41:19.958, 0, 0, 405, 715, 31.50
2024-08-28 22:41:19.974376 UTC, 2024/08/28 19:41:19.999, 0, 0, 405, 715, 34.55
2024/08/28 19:41:20.001, 0, 0, 405, 715, 32.03
